START
| stress_test/stress_test_00/input.txt       | 4| SUCCESS|         90|         89|         30|     0.04|     0.18|     9.98|     2.99|    13.19|   298.12|     282549|        150|        178|         90|         87|   90956.54|  110732.00|     258.00|     295.67|
| stress_test/stress_test_01/input.txt       | 4| SUCCESS|         93|         92|         31|     0.04|     0.20|    11.22|     3.66|    15.12|   325.77|     311234|        155|        184|         93|         71|   92466.07|  114299.67|     266.67|     305.56|
| stress_test/stress_test_02/input.txt       | 4| SUCCESS|         96|         95|         32|     0.04|     0.20|    12.08|     4.20|    16.53|   351.39|     341802|        160|        190|         96|         77|   95756.71|  118021.33|     275.33|     315.44|
| stress_test/stress_test_03/input.txt       | 4| SUCCESS|         99|         98|         33|     0.05|     0.21|    13.23|     4.00|    17.49|   376.07|     374313|        165|        196|         99|         84|   99128.32|  121750.00|     284.00|     325.33|
| stress_test/stress_test_04/input.txt       | 4| SUCCESS|        102|        101|         34|     0.05|     0.23|    14.34|     5.28|    19.90|   411.46|     408827|        170|        202|        102|        100|  103228.57|  125541.67|     292.67|     335.22|
| stress_test/stress_test_05/input.txt       | 4| SUCCESS|        105|        104|         35|     0.05|     0.24|    15.79|     4.97|    21.06|   439.61|     445404|        175|        208|        105|         82|  104576.17|  129095.33|     301.33|     345.11|
| stress_test/stress_test_06/input.txt       | 4| SUCCESS|        108|        107|         36|     0.06|     0.25|    17.32|     6.10|    23.73|   476.42|     484104|        180|        214|        108|         99|  108757.38|  132894.00|     310.00|     355.00|
| stress_test/stress_test_07/input.txt       | 4| SUCCESS|        111|        110|         37|     0.06|     0.27|    18.59|     6.72|    25.64|   511.41|     524987|        185|        220|        111|         79|  109943.07|  136433.67|     318.67|     364.89|
| stress_test/stress_test_08/input.txt       | 4| SUCCESS|        114|        113|         38|     0.06|     0.28|    20.09|     6.73|    27.16|   545.61|     568113|        190|        226|        114|        110|  115257.71|  140330.33|     327.33|     374.78|
| stress_test/stress_test_09/input.txt       | 4| SUCCESS|        117|        116|         39|     0.07|     0.29|    21.73|     8.17|    30.25|   586.64|     613542|        195|        232|        117|         86|  116119.56|  143842.00|     336.00|     384.67|
