START
| stress_test/stress_test_00/input.txt       | 2| SUCCESS|         90|         89|         30|     0.05|     0.18|     9.99|     5.26|    15.48|   295.75|     282549|        150|        178|         60|         59|   83761.40|   98902.12|     593.71|     581.12|
| stress_test/stress_test_01/input.txt       | 2| SUCCESS|         93|         92|         31|     0.04|     0.20|    11.46|     5.42|    17.13|   317.89|     311234|        155|        184|         62|         61|   86566.28|  102203.59|     613.53|     600.59|
| stress_test/stress_test_02/input.txt       | 2| SUCCESS|         96|         95|         32|     0.04|     0.20|    12.10|     8.27|    20.62|   345.19|     341802|        160|        190|         64|         63|   89371.16|  105505.06|     633.35|     620.06|
| stress_test/stress_test_03/input.txt       | 2| SUCCESS|         99|         98|         33|     0.05|     0.21|    13.27|    13.09|    26.61|   370.55|     374313|        165|        196|         66|         65|   92176.04|  108806.53|     653.18|     639.53|
| stress_test/stress_test_04/input.txt       | 2| SUCCESS|        102|        101|         34|     0.05|     0.23|    14.42|     5.01|    19.72|   404.72|     408827|        170|        202|         68|         67|   94980.92|  112108.00|     673.00|     659.00|
| stress_test/stress_test_05/input.txt       | 2| SUCCESS|        105|        104|         35|     0.06|     0.24|    15.71|     4.66|    20.67|   433.95|     445404|        175|        208|         70|         69|   97785.80|  115409.47|     692.82|     678.47|
| stress_test/stress_test_06/input.txt       | 2| SUCCESS|        108|        107|         36|     0.06|     0.25|    17.13|     8.31|    25.75|   470.43|     484104|        180|        214|         72|         71|  100590.68|  118710.94|     712.65|     697.94|
| stress_test/stress_test_07/input.txt       | 2| SUCCESS|        111|        110|         37|     0.06|     0.27|    18.45|    14.70|    33.48|   505.33|     524987|        185|        220|         74|         73|  103395.56|  122012.41|     732.47|     717.41|
| stress_test/stress_test_08/input.txt       | 2| SUCCESS|        114|        113|         38|     0.07|     0.28|    19.94|    14.19|    34.47|   544.85|     568113|        190|        226|         76|         75|  106200.44|  125313.88|     752.29|     736.88|
| stress_test/stress_test_09/input.txt       | 2| SUCCESS|        117|        116|         39|     0.07|     0.30|    21.69|    18.21|    40.27|   581.75|     613542|        195|        232|         78|         77|  109005.33|  128615.35|     772.12|     756.35|
| stress_test/stress_test_10/input.txt       | 2| SUCCESS|        120|        119|         40|     0.07|     0.32|    23.55|    31.25|    55.19|   625.24|     661334|        200|        238|         80|         79|  111810.21|  131916.82|     791.94|     775.82|
